Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment,Sales_to_Stock_Ratio
TXN01320,2025-03-17,Mombasa,fashion,Graphic T-shirt,27.0,3871.72,10.0,98218.73,440.0,Prime Supply,vip,0.061224489795918366
TXN01321,2025-07-10,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN01322,2025-05-02,Mombasa,electronics,Bluetooth wireless earbuds,1.0,4503.64,10.0,39339.95,478.0,XYZ Traders,retail,0.0020876826722338203
TXN01323,2024-04-26,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,515.0,ABC Ltd,retail,0.05232558139534884
Unknown,2025-01-26,Eldoret,home,Air Fryer,34.0,168.36,5.0,87677.65,548.0,XYZ Traders,vip,0.061930783242258654
TXN01325,2024-09-02,Kisumu,grocery,Fresh Bananas,27.0,1572.78,15.0,46654.04,478.0,Unknown,retail,0.05636743215031315
TXN01326,2025-07-24,Nakuru,fashion,Graphic T-shirt,46.0,1212.22,15.0,55762.12,112.0,Prime Supply,vip,0.40707964601769914
TXN01327,2024-10-25,Mombasa,grocery,Fresh Bananas,27.0,2593.29,0.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01328,2024-07-16,Nakuru,grocery,Fresh Bananas,43.0,980.29,10.0,42152.47,478.0,Unknown,vip,0.08977035490605428
TXN01329,2024-07-08,Mombasa,grocery,Fresh Bananas,27.0,489.29,5.0,18229.09,478.0,ABC Ltd,vip,0.05636743215031315
TXN01330,2025-12-28,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,23106.18,550.0,XYZ Traders,wholesale,0.04900181488203267
Unknown,2025-08-25,Eldoret,fashion,Graphic T-shirt,14.0,3347.11,15.0,46859.54,306.0,Unknown,wholesale,0.04560260586319218
Unknown,2025-10-15,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,0.0,34192.63,849.0,Unknown,retail,0.03176470588235294
TXN01333,2025-09-11,Nairobi,fashion,Graphic T-shirt,39.0,2593.29,0.0,50965.44,478.0,ABC Ltd,vip,0.081419624217119
TXN01334,2024-08-15,Nakuru,grocery,Fresh Bananas,27.0,4567.13,10.0,50944.96,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2025-08-27,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,0.0,63875.77,478.0,Unknown,wholesale,0.05636743215031315
TXN01336,2024-11-15,Nairobi,fashion,Graphic T-shirt,35.0,1146.89,10.0,68201.79,491.0,Prime Supply,retail,0.07113821138211382
TXN01337,2024-04-28,Kisumu,fashion,Graphic T-shirt,27.0,1300.46,0.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01338,2025-06-20,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,631.0,Unknown,retail,0.04272151898734177
TXN01339,2025-01-31,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,60612.14,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-01-21,Nakuru,home,Air Fryer,50.0,2593.29,10.0,10722.94,664.0,Prime Supply,wholesale,0.07518796992481203
Unknown,2024-11-11,Eldoret,electronics,Bluetooth wireless earbuds,29.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.060542797494780795
TXN01342,2024-03-29,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,20.0,65399.91,478.0,ABC Ltd,vip,0.05636743215031315
TXN01343,2025-12-10,Mombasa,grocery,Fresh Bananas,24.0,2593.29,15.0,50965.44,478.0,Unknown,wholesale,0.05010438413361169
TXN01344,2025-08-30,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
TXN01345,2024-12-16,Nairobi,electronics,Bluetooth wireless earbuds,43.0,2593.29,15.0,50965.44,704.0,Prime Supply,vip,0.06099290780141844
Unknown,2024-01-19,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50460.89,818.0,ABC Ltd,vip,0.03296703296703297
Unknown,2024-01-04,Nairobi,fashion,Graphic T-shirt,36.0,2593.29,10.0,50965.44,120.0,Prime Supply,vip,0.2975206611570248
TXN01348,2025-06-14,Kisumu,home,Air Fryer,27.0,4399.31,5.0,50965.44,159.0,Unknown,retail,0.16875
TXN01349,2025-03-27,Kisumu,home,Air Fryer,27.0,2593.29,10.0,50965.44,398.0,Unknown,retail,0.06766917293233082
TXN01350,2024-03-23,Nakuru,electronics,Bluetooth wireless earbuds,29.0,895.73,10.0,20963.78,478.0,Unknown,retail,0.060542797494780795
TXN01351,2025-01-13,Mombasa,home,Air Fryer,44.0,2593.29,10.0,71970.49,478.0,Unknown,retail,0.0918580375782881
TXN01352,2024-08-20,Mombasa,home,Air Fryer,27.0,2593.29,20.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01353,2024-03-24,Nakuru,home,Air Fryer,9.0,2593.29,10.0,50965.44,478.0,XYZ Traders,vip,0.018789144050104383
Unknown,2025-09-07,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,5828.07,478.0,Prime Supply,wholesale,0.05636743215031315
TXN01355,2025-06-03,Nairobi,grocery,Fresh Bananas,27.0,3845.07,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01356,2024-07-13,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,50965.44,261.0,Prime Supply,retail,0.10305343511450382
Unknown,2025-11-13,Nairobi,grocery,Fresh Bananas,31.0,2593.29,10.0,50965.44,322.0,Prime Supply,retail,0.09597523219814241
TXN01358,2024-05-31,Kisumu,fashion,Graphic T-shirt,27.0,4876.01,0.0,8084.33,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2025-10-02,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,22715.97,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01360,2024-09-18,Nakuru,electronics,Bluetooth wireless earbuds,10.0,2593.29,10.0,50965.44,918.0,XYZ Traders,retail,0.01088139281828074
TXN01361,2025-10-30,Nairobi,electronics,Bluetooth wireless earbuds,12.0,2593.29,15.0,50965.44,939.0,XYZ Traders,vip,0.01276595744680851
TXN01362,2024-02-13,Nairobi,electronics,Bluetooth wireless earbuds,2.0,2593.29,0.0,14306.58,458.0,ABC Ltd,wholesale,0.004357298474945534
TXN01363,2024-10-15,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2025-02-14,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-05-24,Eldoret,grocery,Fresh Bananas,49.0,4515.45,10.0,221257.05,427.0,Prime Supply,retail,0.11448598130841121
TXN01366,2025-10-22,Mombasa,fashion,Graphic T-shirt,7.0,2593.29,10.0,61761.73,803.0,ABC Ltd,retail,0.008706467661691543
TXN01367,2024-08-12,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,20.0,50965.44,877.0,ABC Ltd,wholesale,0.030751708428246014
Unknown,2025-08-27,Nairobi,fashion,Graphic T-shirt,21.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.04384133611691023
Unknown,2025-07-12,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,29715.31,478.0,ABC Ltd,retail,0.05636743215031315
TXN01370,2024-04-07,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,47154.99,478.0,Unknown,vip,0.05636743215031315
TXN01371,2024-07-08,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,20.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2024-06-15,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,93866.06,473.0,Unknown,retail,0.056962025316455694
TXN01373,2025-08-29,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,42.0,Unknown,vip,0.627906976744186
TXN01374,2024-09-22,Nairobi,grocery,Fresh Bananas,44.0,4408.22,10.0,54995.95,11.0,ABC Ltd,wholesale,3.6666666666666665
TXN01375,2024-04-12,Nairobi,fashion,Graphic T-shirt,14.0,2593.29,10.0,50965.44,171.0,ABC Ltd,wholesale,0.08139534883720931
Unknown,2024-05-29,Mombasa,grocery,Fresh Bananas,44.0,2593.29,10.0,50965.44,478.0,Prime Supply,vip,0.0918580375782881
TXN01377,2025-09-24,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,18936.19,77.0,Unknown,retail,0.34615384615384615
TXN01378,2025-04-23,Mombasa,grocery,Fresh Bananas,27.0,3729.45,10.0,94080.88,38.0,Unknown,wholesale,0.6923076923076923
Unknown,2025-03-19,Mombasa,home,Air Fryer,27.0,2593.29,10.0,18590.38,478.0,Prime Supply,retail,0.05636743215031315
TXN01380,2024-07-24,Nairobi,home,Air Fryer,27.0,2857.42,10.0,88220.5,144.0,XYZ Traders,vip,0.18620689655172415
Unknown,2025-12-15,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01382,2024-02-24,Nakuru,grocery,Fresh Bananas,11.0,2593.29,10.0,1318.85,452.0,ABC Ltd,vip,0.024282560706401765
Unknown,2024-09-24,Kisumu,home,Air Fryer,27.0,2593.29,15.0,84209.36,666.0,ABC Ltd,wholesale,0.04047976011994003
TXN01384,2024-10-17,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,99358.37,478.0,Prime Supply,retail,0.05636743215031315
TXN01385,2025-04-13,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
TXN01386,2024-11-19,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,5.0,60534.77,195.0,Unknown,vip,0.1377551020408163
TXN01387,2024-04-03,Nairobi,grocery,Fresh Bananas,27.0,2593.29,0.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01388,2025-04-06,Eldoret,grocery,Fresh Bananas,25.0,1048.25,5.0,75894.19,478.0,Unknown,wholesale,0.05219206680584551
TXN01389,2025-05-19,Mombasa,grocery,Fresh Bananas,27.0,2593.29,20.0,10479.74,478.0,Unknown,retail,0.05636743215031315
TXN01390,2025-09-09,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01391,2024-12-06,Nairobi,grocery,Fresh Bananas,27.0,4093.22,5.0,91478.13,478.0,XYZ Traders,vip,0.05636743215031315
TXN01392,2025-04-02,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,581.0,XYZ Traders,retail,0.04639175257731959
TXN01393,2024-07-01,Nakuru,electronics,Bluetooth wireless earbuds,11.0,2593.29,10.0,50965.44,323.0,ABC Ltd,wholesale,0.033950617283950615
Unknown,2024-04-04,Nakuru,fashion,Graphic T-shirt,27.0,4103.47,10.0,61784.02,264.0,ABC Ltd,retail,0.1018867924528302
TXN01395,2025-10-18,Nakuru,home,Air Fryer,11.0,2593.29,20.0,50965.44,478.0,Unknown,retail,0.022964509394572025
TXN01396,2024-08-25,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,82042.31,75.0,Unknown,retail,0.35526315789473684
TXN01397,2024-05-16,Nairobi,fashion,Graphic T-shirt,12.0,2593.29,5.0,50965.44,552.0,Prime Supply,wholesale,0.0216998191681736
Unknown,2024-05-06,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,16204.44,478.0,Prime Supply,retail,0.05636743215031315
TXN01399,2024-02-19,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,46663.7,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01400,2025-05-18,Nairobi,fashion,Graphic T-shirt,27.0,2976.91,15.0,13213.95,859.0,ABC Ltd,retail,0.031395348837209305
TXN01401,2024-04-26,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,41383.77,843.0,Prime Supply,wholesale,0.031990521327014215
Unknown,2025-09-30,Kisumu,electronics,Bluetooth wireless earbuds,4.0,4961.8,20.0,19847.2,733.0,Unknown,wholesale,0.005449591280653951
TXN01403,2025-05-15,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2088.34,10.0,87663.01,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-10-29,Mombasa,fashion,Graphic T-shirt,27.0,407.0,20.0,3605.1,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-04-13,Eldoret,grocery,Fresh Bananas,11.0,2593.29,15.0,27130.32,152.0,Prime Supply,wholesale,0.0718954248366013
TXN01406,2025-08-31,Kisumu,home,Air Fryer,27.0,2593.29,20.0,50965.44,140.0,Prime Supply,retail,0.19148936170212766
TXN01407,2025-11-19,Kisumu,electronics,Bluetooth wireless earbuds,32.0,2593.29,15.0,51767.83,478.0,XYZ Traders,wholesale,0.06680584551148225
TXN01408,2024-08-01,Nairobi,grocery,Fresh Bananas,49.0,2593.29,20.0,50965.44,705.0,Unknown,retail,0.06940509915014165
Unknown,2025-10-25,Nakuru,fashion,Graphic T-shirt,27.0,1022.22,0.0,15181.67,307.0,Unknown,retail,0.08766233766233766
Unknown,2025-12-05,Eldoret,electronics,Bluetooth wireless earbuds,27.0,3130.45,10.0,11354.95,150.0,Prime Supply,vip,0.17880794701986755
Unknown,2025-10-25,Kisumu,grocery,Fresh Bananas,27.0,1497.91,10.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01412,2024-03-08,Kisumu,fashion,Graphic T-shirt,47.0,2593.29,10.0,75288.51,478.0,ABC Ltd,retail,0.09812108559498957
TXN01413,2025-07-27,Kisumu,grocery,Fresh Bananas,27.0,4817.27,0.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2024-09-26,Kisumu,grocery,Fresh Bananas,16.0,3676.79,0.0,58828.64,43.0,Unknown,wholesale,0.36363636363636365
TXN01415,2024-11-16,Nairobi,grocery,Fresh Bananas,35.0,4863.22,5.0,170212.7,308.0,XYZ Traders,vip,0.11326860841423948
Unknown,2024-12-29,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,375.0,ABC Ltd,retail,0.07180851063829788
TXN01417,2024-12-09,Mombasa,electronics,Bluetooth wireless earbuds,27.0,590.75,10.0,15950.25,478.0,XYZ Traders,vip,0.05636743215031315
Unknown,2024-06-29,Nairobi,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01419,2025-08-17,Eldoret,grocery,Fresh Bananas,33.0,2593.29,5.0,99696.56,478.0,Unknown,retail,0.06889352818371608
TXN01420,2025-11-07,Nakuru,home,Air Fryer,27.0,2593.29,5.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01421,2025-06-11,Nairobi,home,Air Fryer,21.0,4437.45,10.0,93186.45,338.0,XYZ Traders,retail,0.061946902654867256
TXN01422,2025-11-29,Eldoret,electronics,Bluetooth wireless earbuds,5.0,876.63,15.0,4383.15,478.0,Unknown,retail,0.010438413361169102
Unknown,2024-10-02,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,139.0,Prime Supply,retail,0.19285714285714287
TXN01424,2025-02-13,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,43927.17,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-03-05,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,83223.69,478.0,ABC Ltd,vip,0.05636743215031315
TXN01426,2025-08-09,Nairobi,electronics,Bluetooth wireless earbuds,38.0,2593.29,10.0,50965.44,735.0,Unknown,retail,0.051630434782608696
TXN01427,2025-01-14,Kisumu,electronics,Bluetooth wireless earbuds,27.0,3978.07,0.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01428,2024-05-02,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2102.65,15.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN01429,2024-03-05,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,5.0,88891.27,754.0,XYZ Traders,vip,0.03576158940397351
TXN01430,2024-02-25,Mombasa,home,Air Fryer,27.0,1843.19,0.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01431,2024-09-10,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN01432,2024-03-31,Eldoret,grocery,Fresh Bananas,21.0,1169.43,15.0,35255.54,657.0,ABC Ltd,retail,0.031914893617021274
TXN01433,2025-10-11,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,798.0,XYZ Traders,wholesale,0.03379224030037547
TXN01434,2024-12-23,Kisumu,electronics,Bluetooth wireless earbuds,8.0,2593.29,10.0,50965.44,440.0,Unknown,retail,0.018140589569160998
TXN01435,2024-06-27,Nakuru,grocery,Fresh Bananas,6.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.012526096033402923
Unknown,2024-03-20,Eldoret,fashion,Graphic T-shirt,33.0,2593.29,10.0,50965.44,478.0,XYZ Traders,retail,0.06889352818371608
Unknown,2024-09-26,Nairobi,electronics,Bluetooth wireless earbuds,27.0,3105.87,10.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01438,2024-12-02,Nairobi,grocery,Fresh Bananas,14.0,2593.29,0.0,1410.35,294.0,XYZ Traders,retail,0.04745762711864407
TXN01439,2024-10-08,Nairobi,grocery,Fresh Bananas,44.0,2593.29,15.0,50965.44,478.0,Unknown,wholesale,0.0918580375782881
TXN01440,2025-04-28,Nakuru,fashion,Graphic T-shirt,25.0,2593.29,10.0,50965.44,363.0,Unknown,retail,0.06868131868131869
TXN01441,2025-05-20,Kisumu,fashion,Graphic T-shirt,30.0,2593.29,0.0,61785.77,542.0,Unknown,vip,0.055248618784530384
Unknown,2025-04-06,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN01443,2025-06-26,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,73330.78,118.0,Prime Supply,wholesale,0.226890756302521
Unknown,2025-05-17,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,968.0,Prime Supply,retail,0.02786377708978328
TXN01445,2024-07-26,Kisumu,home,Air Fryer,30.0,2593.29,15.0,55302.2,652.0,Unknown,vip,0.045941807044410414
TXN01446,2024-04-18,Nakuru,fashion,Graphic T-shirt,37.0,4744.95,10.0,175563.15,914.0,Unknown,retail,0.040437158469945354
TXN01447,2024-02-13,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,65614.74,724.0,Prime Supply,retail,0.037241379310344824
Unknown,2025-09-08,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,979.0,Prime Supply,retail,0.027551020408163266
TXN01449,2024-01-25,Mombasa,grocery,Fresh Bananas,29.0,1221.83,10.0,56855.37,478.0,XYZ Traders,retail,0.060542797494780795
Unknown,2025-12-17,Nairobi,electronics,Bluetooth wireless earbuds,14.0,2593.29,10.0,23272.0,478.0,Prime Supply,retail,0.029227557411273485
TXN01451,2024-05-27,Eldoret,electronics,Bluetooth wireless earbuds,50.0,3750.68,10.0,187534.0,971.0,Unknown,wholesale,0.051440329218107
TXN01452,2025-03-22,Nairobi,electronics,Bluetooth wireless earbuds,49.0,2593.29,0.0,60589.83,478.0,Unknown,retail,0.1022964509394572
TXN01453,2024-04-01,Mombasa,fashion,Graphic T-shirt,7.0,2593.29,10.0,97548.3,478.0,XYZ Traders,retail,0.014613778705636743
Unknown,2025-03-27,Mombasa,electronics,Bluetooth wireless earbuds,13.0,3419.17,0.0,44449.21,478.0,Unknown,wholesale,0.027139874739039668
TXN01455,2024-03-19,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,95.0,ABC Ltd,vip,0.28125
TXN01456,2025-06-11,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,22283.81,495.0,Unknown,retail,0.05443548387096774
TXN01457,2024-10-12,Eldoret,electronics,Bluetooth wireless earbuds,44.0,2593.29,10.0,27064.99,408.0,XYZ Traders,retail,0.10757946210268948
TXN01458,2024-09-17,Eldoret,home,Air Fryer,31.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.06471816283924843
TXN01459,2024-09-11,Eldoret,grocery,Fresh Bananas,27.0,2593.29,5.0,50965.44,231.0,Unknown,retail,0.11637931034482758
Unknown,2025-08-28,Nakuru,fashion,Graphic T-shirt,17.0,2593.29,10.0,83652.84,354.0,XYZ Traders,vip,0.04788732394366197
TXN01461,2025-07-29,Mombasa,electronics,Bluetooth wireless earbuds,24.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.05010438413361169
TXN01462,2024-10-05,Mombasa,fashion,Graphic T-shirt,44.0,3189.03,20.0,8014.12,478.0,Unknown,vip,0.0918580375782881
TXN01463,2024-05-19,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN01464,2025-12-07,Kisumu,grocery,Fresh Bananas,11.0,2593.29,10.0,82349.58,478.0,Unknown,vip,0.022964509394572025
TXN01465,2024-09-16,Nairobi,fashion,Graphic T-shirt,42.0,2593.29,10.0,77303.58,131.0,Prime Supply,wholesale,0.3181818181818182
Unknown,2024-08-30,Eldoret,fashion,Graphic T-shirt,13.0,2593.29,0.0,50965.44,71.0,Prime Supply,vip,0.18055555555555555
TXN01467,2025-07-26,Mombasa,fashion,Graphic T-shirt,27.0,1636.74,20.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01468,2025-05-24,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,53128.22,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2024-03-07,Eldoret,home,Air Fryer,19.0,2593.29,20.0,50965.44,3.0,ABC Ltd,retail,4.75
TXN01470,2024-09-25,Mombasa,grocery,Fresh Bananas,10.0,2593.29,5.0,50965.44,478.0,ABC Ltd,retail,0.020876826722338204
TXN01471,2024-03-29,Eldoret,electronics,Bluetooth wireless earbuds,40.0,1374.35,5.0,54974.0,478.0,ABC Ltd,retail,0.08350730688935282
Unknown,2025-08-26,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
Unknown,2025-10-13,Nakuru,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
TXN01474,2025-12-21,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
TXN01475,2024-11-16,Nakuru,fashion,Graphic T-shirt,29.0,2593.29,10.0,96040.71,76.0,ABC Ltd,wholesale,0.37662337662337664
TXN01476,2024-12-13,Kisumu,fashion,Graphic T-shirt,27.0,1587.12,20.0,52654.73,478.0,ABC Ltd,wholesale,0.05636743215031315
Unknown,2024-07-27,Nairobi,fashion,Graphic T-shirt,43.0,2886.46,10.0,13829.98,844.0,Unknown,wholesale,0.05088757396449704
TXN01478,2025-01-22,Eldoret,home,Air Fryer,27.0,2593.29,0.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2024-12-31,Nairobi,fashion,Graphic T-shirt,27.0,1790.54,5.0,50965.44,51.0,Unknown,vip,0.5192307692307693
TXN01480,2024-02-27,Nakuru,grocery,Fresh Bananas,37.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.07724425887265135
Unknown,2025-10-19,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
Unknown,2025-02-25,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN01483,2024-07-02,Nairobi,electronics,Bluetooth wireless earbuds,26.0,3305.15,5.0,48264.59,931.0,ABC Ltd,vip,0.027896995708154508
TXN01484,2025-09-27,Mombasa,grocery,Fresh Bananas,26.0,3510.63,15.0,91276.38,559.0,Prime Supply,retail,0.04642857142857143
TXN01485,2024-09-14,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,878.0,ABC Ltd,retail,0.030716723549488054
TXN01486,2025-06-21,Mombasa,fashion,Graphic T-shirt,28.0,2593.29,10.0,50965.44,799.0,ABC Ltd,retail,0.035
TXN01487,2025-07-22,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,49225.57,478.0,Unknown,vip,0.05636743215031315
TXN01488,2025-02-12,Nairobi,grocery,Fresh Bananas,30.0,2593.29,20.0,98997.74,273.0,Unknown,wholesale,0.10948905109489052
Unknown,2025-08-27,Kisumu,fashion,Graphic T-shirt,27.0,2261.93,0.0,16906.97,62.0,XYZ Traders,wholesale,0.42857142857142855
TXN01490,2024-08-22,Mombasa,electronics,Bluetooth wireless earbuds,10.0,2482.92,10.0,24829.2,478.0,Unknown,wholesale,0.020876826722338204
Unknown,2025-09-11,Kisumu,fashion,Graphic T-shirt,32.0,1547.45,15.0,49518.4,478.0,ABC Ltd,retail,0.06680584551148225
TXN01492,2024-03-01,Kisumu,electronics,Bluetooth wireless earbuds,46.0,2593.29,15.0,66934.3,956.0,Prime Supply,retail,0.04806687565308255
Unknown,2025-05-05,Eldoret,electronics,Bluetooth wireless earbuds,28.0,2593.29,10.0,86757.05,47.0,Unknown,retail,0.5833333333333334
TXN01494,2024-08-13,Nairobi,electronics,Bluetooth wireless earbuds,49.0,1532.04,10.0,46770.18,478.0,Prime Supply,vip,0.1022964509394572
TXN01495,2025-02-05,Mombasa,fashion,Graphic T-shirt,36.0,2593.29,10.0,50965.44,584.0,Unknown,vip,0.06153846153846154
TXN01496,2024-09-08,Nairobi,home,Air Fryer,18.0,2593.29,20.0,50965.44,216.0,Unknown,retail,0.08294930875576037
TXN01497,2024-01-25,Eldoret,grocery,Fresh Bananas,27.0,2593.29,0.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2024-06-22,Nairobi,electronics,Bluetooth wireless earbuds,27.0,884.18,20.0,42509.97,478.0,Prime Supply,retail,0.05636743215031315
